,n_estimators,min_weight_fraction_leaf,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,ah,ap,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,train_dataset_accuracy,test_dataset_accuracy
0,77,0.2,2,4,0.6000000000000001,7,True,0.143845,0.069519,0.48905187074829926,0.0,0.9148006644518272,0.0,0.0,0.13236047672025536,0.0,0.046048879615483325,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,2,4,0.6000000000000001,7,True,0.143845,0.069519,0.4008290816326531,0.25,0.7743355481727575,0.08064516129032259,0.04807692307692308,0.0691258574583818,0.25,0.10030282868929759,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,2,4,0.6000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,2,4,0.6000000000000001,7,True,0.143845,0.069519,0.3015518707482993,0.25,0.6685714285714286,0.04716981132075471,0.026041666666666668,0.0890988107937176,0.25,0.2316342413562975,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,2,4,0.6000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,2,4,0.6000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.47916666666666663,0.51,0.20431266846361185,0.145606884057971,0.08052407087259224,0.27716947282604315,0.2830194339616981,0.14824732500060192,0.11357035083353867,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,2,4,0.6000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.3850977891156463,0.25,0.7689368770764119,0.07142857142857142,0.041666666666666664,0.049639515862239074,0.25,0.12411958206169624,0.07142857142857142,0.041666666666666664,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.42070578231292516,0.39583333333333337,0.695265780730897,0.2152777777777778,0.18615591397849462,0.07602612681849381,0.24384791480665888,0.12912191217246416,0.1390623916284777,0.1377425886388785,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.4957482993197279,0.8997536945812807,0.23529900332225914,0.5920174510204819,0.5126669487571743,0.11890479771060011,0.059001502107354435,0.1290786660435079,0.13363198717274108,0.1497914031890132,0.819672131147541,1.0,0.08333333333333333,0.8990825688073394,0.8166666666666667,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.38318452380952384,0.7155172413793103,0.335,0.39766000739918606,0.3112980769230769,0.11751593195126063,0.240711308843833,0.2314267342666645,0.17985360147272045,0.1538772768888557,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.28624574829931976,0.25,0.67,0.04716981132075471,0.026041666666666668,0.065638275752919,0.25,0.23572582944316195,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.3015518707482993,0.47916666666666663,0.4564285714285714,0.20431266846361185,0.145606884057971,0.08388203805235865,0.27716947282604315,0.2558708618799407,0.14824732500060192,0.11357035083353867,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,4,4,0.6000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.5604804421768708,0.19285714285714287,0.7433720930232558,0.1956521739130435,0.19852941176470587,0.12782783348582827,0.1928571428571429,0.09448624281409931,0.1956521739130435,0.19852941176470587,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.48905187074829926,0.0,0.9148006644518272,0.0,0.0,0.13236047672025536,0.0,0.046048879615483325,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.47342687074829926,0.0,0.8973588039867109,0.0,0.0,0.11815310955901077,0.0,0.044439405314771696,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.36468962585034015,0.25,0.7210797342192691,0.07142857142857142,0.041666666666666664,0.05397996171601262,0.25,0.12081420320189483,0.07142857142857142,0.041666666666666664,0.22950819672131148,0.04081632653061224,1.0,0.07843137254901959,1.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.42070578231292516,0.39583333333333337,0.695265780730897,0.2152777777777778,0.18615591397849462,0.07602612681849381,0.24384791480665888,0.12912191217246416,0.1390623916284777,0.1377425886388785,0.22950819672131148,0.04081632653061224,1.0,0.07843137254901959,1.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.37298044217687076,0.46551724137931033,0.5549999999999999,0.2309933407325194,0.18629807692307693,0.1142367669346959,0.2702371941496264,0.2422636305074839,0.17388348665985534,0.1535514769916568,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.6585714285714286,0.04716981132075471,0.026041666666666668,0.08558237569202487,0.25,0.2276215381413858,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,6,4,0.6000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.4376062925170068,0.0,0.8394019933554817,0.0,0.0,0.1159674742713697,0.0,0.0743366599148477,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.48905187074829926,0.0,0.9148006644518272,0.0,0.0,0.13236047672025536,0.0,0.046048879615483325,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.3478954081632653,0.5337643678160919,0.42218438538205977,0.3235071806500378,0.2932239057239057,0.08269428030476812,0.20515435261307355,0.14292819988139385,0.13491163631223324,0.14081191538181828,0.819672131147541,1.0,0.08333333333333333,0.8990825688073394,0.8166666666666667,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.41103316326530615,0.28125,0.7643355481727575,0.12609970674486803,0.13141025641025642,0.07023104624925029,0.2413881297136764,0.09994779185934839,0.07826854397296575,0.08114736475110361,0.22950819672131148,0.04081632653061224,1.0,0.07843137254901959,1.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.4008290816326531,0.25,0.7743355481727575,0.08064516129032259,0.04807692307692308,0.0691258574583818,0.25,0.10030282868929759,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,2,1,0.7000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.48905187074829926,0.0,0.9148006644518272,0.0,0.0,0.13236047672025536,0.0,0.046048879615483325,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.47342687074829926,0.0,0.8973588039867109,0.0,0.0,0.11815310955901077,0.0,0.044439405314771696,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.3639455782312925,0.39583333333333337,0.6028820598006644,0.19952380952380952,0.1683991683991684,0.06811219181802987,0.24384791480665888,0.1359597383593434,0.13261797896466074,0.12740003057307067,0.29508196721311475,0.1836734693877551,0.75,0.2950819672131148,0.75,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.4603528911564626,0.5601190476190476,0.5730980066445183,0.3785883147585275,0.37511904761904763,0.09495253983892384,0.20760160613720768,0.1671002665611731,0.16623660042074484,0.1914114316539126,0.6557377049180327,0.7551020408163265,0.25,0.7789473684210526,0.8043478260869565,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.4006164965986395,0.28125,0.7527076411960133,0.12121212121212122,0.12797619047619047,0.06315895636272785,0.2413881297136764,0.10992608098617561,0.07422696190252055,0.08035714285714285,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.327062074829932,0.5,0.51,0.21383647798742136,0.15104166666666666,0.08732620855037537,0.28867513459481287,0.2830194339616981,0.1573584402917837,0.11888241885951382,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.6585714285714286,0.04716981132075471,0.026041666666666668,0.08558237569202487,0.25,0.2276215381413858,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,4,1,0.7000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.4308035714285714,0.39583333333333337,0.7430232558139536,0.21340090090090091,0.18489583333333334,0.06294177608263768,0.24384791480665888,0.15548820513525044,0.13879361739301938,0.13782415231665876,0.22950819672131148,0.04081632653061224,1.0,0.07843137254901959,1.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.48905187074829926,0.0,0.9148006644518272,0.0,0.0,0.13236047672025536,0.0,0.046048879615483325,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.32196003401360546,0.25,0.74,0.04716981132075471,0.026041666666666668,0.0838389260686675,0.25,0.24684678108764824,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,6,1,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.47916666666666663,0.51,0.20431266846361185,0.145606884057971,0.08052407087259224,0.27716947282604315,0.2830194339616981,0.14824732500060192,0.11357035083353867,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.3835034013605442,0.7298029556650246,0.2710132890365448,0.4225973349580393,0.39381650095935816,0.10785920231784821,0.22656470581285607,0.16105867622256576,0.16025314317592138,0.11324934087873506,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.41422193877551017,0.7497536945812808,0.2861129568106312,0.4684796645197347,0.4477353320438426,0.1074352371498049,0.19701190209272912,0.12046487805837768,0.13884103989238217,0.11770068981575721,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.48905187074829926,0.0,0.9148006644518272,0.0,0.0,0.13236047672025536,0.0,0.046048879615483325,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.3273809523809524,0.39583333333333337,0.5663704318936877,0.19285714285714284,0.1677777777777778,0.08960906786296245,0.24384791480665888,0.17682679148097963,0.1347080491411013,0.13333796288259026,0.6557377049180327,0.7551020408163265,0.25,0.7789473684210526,0.8043478260869565,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.32196003401360546,0.25,0.74,0.04716981132075471,0.026041666666666668,0.0838389260686675,0.25,0.24684678108764824,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.6585714285714286,0.04716981132075471,0.026041666666666668,0.08558237569202487,0.25,0.2276215381413858,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,2,2,0.7000000000000001,7,True,0.143845,0.069519,0.29644982993197283,0.25,0.6585714285714286,0.04716981132075471,0.026041666666666668,0.08558237569202487,0.25,0.2276215381413858,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,4,2,0.7000000000000001,7,True,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,4,2,0.7000000000000001,7,True,0.143845,0.069519,0.5008503401360545,0.9155172413793103,0.2174418604651163,0.5982070910556004,0.5104831676260247,0.12066743004323083,0.05039479491709858,0.11392382148232104,0.13589267508741257,0.14741871641574555,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,4,2,0.7000000000000001,7,True,0.143845,0.069519,0.48905187074829926,0.0,0.9148006644518272,0.0,0.0,0.13236047672025536,0.0,0.046048879615483325,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,4,2,0.7000000000000001,7,True,0.143845,0.069519,0.3747874149659864,0.25,0.745265780730897,0.06944444444444443,0.04032258064516129,0.05147587585387364,0.25,0.12647901872923553,0.06944444444444443,0.04032258064516129,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,4,2,0.7000000000000001,7,True,0.143845,0.069519,0.3692602040816327,0.39583333333333337,0.6045099667774086,0.19975490196078433,0.16534391534391535,0.0629312744097386,0.24384791480665888,0.12907313695751824,0.13048449664193254,0.12244562600971161,0.29508196721311475,0.12244897959183673,1.0,0.2181818181818182,1.0,0.8205 (195/160),0.1967 (61/12)
